vehicle_id,vehicle_health_score,engine_temp_c,tyre_pressure_kpa,vibration_g,km_since_service,at_risk
232,78.51,101.9,241.4,0.285,2649,0
232,92.83,90.5,249.4,0.261,1030,0
210,65.51,124.2,235.2,0.467,3233,0
244,85.04,105.7,234.7,0.216,1625,0
264,65.57,120.1,243.2,0.453,4000,0
297,100.0,93.6,256.5,0.108,1034,0
277,54.06,123.7,223.3,0.601,4512,1
285,97.96,90.8,246.9,0.102,448,0
298,79.8,105.9,246.6,0.343,2782,0
269,78.17,105.5,242.1,0.316,2145,0
285,85.89,97.5,246.9,0.216,1781,0
230,55.22,133.3,231.2,0.491,4389,1
271,87.85,97.8,247.2,0.228,1762,0
262,88.58,101.5,234.9,0.261,1740,0
245,80.12,108.2,239.1,0.374,2512,0
264,82.5,109.1,246.2,0.255,2392,0
272,99.3,93.5,256.0,0.094,426,0
241,50.98,130.4,222.7,0.529,5172,1
284,72.18,108.6,237.0,0.355,3087,0
203,87.51,104.2,252.6,0.192,2238,0
232,74.62,116.5,247.0,0.325,2824,0
236,72.68,123.1,239.5,0.335,3298,0
283,85.13,106.6,249.7,0.338,1386,0
250,69.91,113.0,238.1,0.398,2605,0
293,42.97,136.4,225.4,0.711,5076,1
295,86.74,93.0,245.1,0.276,1422,0
245,99.1,87.5,248.4,0.093,1095,0
272,86.38,96.5,256.1,0.238,1474,0
224,65.3,121.8,244.2,0.398,3104,0
210,66.86,122.0,234.4,0.395,2926,0
249,97.26,101.4,253.4,0.117,361,0
230,73.66,124.7,239.0,0.321,3030,0
273,64.84,120.9,233.5,0.431,3435,0
252,69.95,113.2,236.6,0.427,2780,0
213,87.94,98.7,252.9,0.204,1067,0
245,81.13,103.3,235.7,0.269,2740,0
240,86.47,110.9,241.4,0.217,1318,0
200,79.67,96.2,246.9,0.275,2378,0
254,68.97,122.9,236.6,0.426,3279,0
293,57.96,122.0,237.2,0.499,4064,1
289,71.65,112.5,237.6,0.455,3158,0
290,81.22,95.6,244.5,0.285,2010,0
289,54.92,132.5,226.7,0.516,3979,1
292,89.83,101.8,255.3,0.183,1224,0
209,43.35,133.8,226.8,0.677,5989,1
242,63.48,125.5,225.9,0.426,3927,0
254,80.01,110.7,245.5,0.268,2075,0
283,58.49,123.2,236.1,0.624,3718,1
237,94.93,86.1,249.8,0.187,1206,0
270,63.88,119.8,237.1,0.481,3505,0
278,94.24,99.1,257.4,0.145,777,0
251,81.85,101.8,242.2,0.246,2070,0
224,73.79,116.6,240.4,0.436,2553,0
207,86.81,97.8,242.6,0.441,1491,0
244,93.55,95.1,252.4,0.149,862,0
216,44.33,134.4,216.5,0.629,5484,1
264,75.69,111.3,243.4,0.318,3076,0
223,74.55,114.9,248.0,0.407,2838,0
287,86.26,108.2,239.9,0.247,2177,0
289,94.6,95.4,257.9,0.157,1239,0
283,80.73,100.1,242.1,0.264,2339,0
266,77.08,112.0,236.5,0.306,3103,0
211,84.45,102.0,243.1,0.223,2258,0
298,54.98,127.0,228.4,0.497,4054,1
206,55.68,128.1,226.2,0.576,4477,1
256,85.17,104.8,251.6,0.239,1405,0
280,89.86,97.0,245.7,0.251,865,0
208,90.74,100.2,249.8,0.18,1294,0
249,68.44,118.4,248.3,0.379,3004,0
247,86.07,104.2,244.3,0.274,2291,0
219,95.33,97.5,247.5,0.21,1458,0
211,100.0,81.2,250.7,0.091,792,0
290,84.79,101.4,251.3,0.247,1328,0
290,89.84,98.0,246.8,0.175,993,0
209,70.07,114.4,238.1,0.399,2852,0
227,68.77,113.1,231.5,0.372,3434,0
239,89.87,96.0,245.6,0.269,1515,0
219,35.05,147.3,223.0,0.765,5623,1
206,81.55,107.5,234.0,0.252,2436,0
251,94.31,95.0,239.1,0.134,537,0
244,29.04,146.3,210.8,0.723,6895,1
280,87.06,104.4,243.3,0.27,2235,0
229,79.51,110.6,240.0,0.31,2191,0
251,30.23,153.8,213.0,0.847,6924,1
231,100.0,86.9,252.9,0.143,1180,0
203,92.34,111.0,246.1,0.159,770,0
272,88.46,100.7,254.6,0.193,1092,0
274,80.28,103.7,246.9,0.325,2276,0
266,50.23,141.8,224.7,0.573,5395,1
203,90.8,100.8,253.2,0.238,1577,0
269,76.93,110.4,224.6,0.299,2230,0
260,80.79,107.6,244.3,0.259,2017,0
244,86.16,106.9,250.4,0.269,1230,0
261,48.89,134.5,221.3,0.546,4569,1
211,95.5,86.9,253.5,0.182,1323,0
220,66.8,118.1,230.8,0.39,4005,0
212,80.67,110.0,244.2,0.256,2750,0
244,100.0,89.8,245.0,0.083,338,0
289,88.97,95.4,252.2,0.232,2050,0
200,78.03,108.5,240.8,0.287,2119,0
244,87.99,103.7,247.6,0.198,1289,0
228,79.52,112.5,241.1,0.276,1895,0
293,94.66,90.1,256.4,0.151,1305,0
261,88.21,95.3,247.8,0.206,1306,0
222,48.2,133.8,230.0,0.69,4973,1
228,82.38,102.2,239.9,0.251,1887,0
258,84.19,101.1,247.5,0.302,1491,0
204,84.68,101.9,253.8,0.339,1526,0
206,83.19,107.4,253.3,0.241,1620,0
267,85.65,98.8,229.6,0.217,1490,0
280,84.19,98.8,245.1,0.306,1757,0
274,72.79,110.2,229.0,0.337,2923,0
217,75.44,104.8,237.0,0.332,2348,0
286,77.46,109.4,237.1,0.288,2704,0
222,80.96,106.6,246.0,0.293,1930,0
287,77.49,113.2,239.6,0.3,2154,0
229,91.03,93.4,243.4,0.279,1834,0
249,36.93,144.1,221.3,0.677,5645,1
295,36.39,145.4,211.6,0.653,5771,1
240,99.67,84.1,248.0,0.114,601,0
266,44.97,137.7,220.2,0.6,5754,1
258,91.0,98.7,246.6,0.173,1763,0
207,86.09,101.3,246.2,0.221,1455,0
279,72.18,108.5,238.6,0.418,2377,0
235,62.24,121.8,228.3,0.475,3672,0
247,77.18,101.6,241.7,0.326,2391,0
230,59.86,125.4,231.2,0.462,3661,1
299,72.33,116.5,237.6,0.338,3020,0
255,37.06,142.6,208.9,0.715,6449,1
263,53.5,134.6,229.9,0.523,4013,1
252,91.02,94.8,251.3,0.163,1677,0
230,75.89,107.6,243.9,0.303,2198,0
258,28.54,149.6,214.2,0.737,7092,1
279,40.65,149.5,226.4,0.621,5960,1
209,83.67,102.7,246.5,0.245,2116,0
215,62.28,130.6,229.4,0.445,4248,0
216,58.82,124.9,229.6,0.484,4356,1
293,50.0,129.3,221.7,0.533,5327,1
257,84.33,111.1,238.0,0.229,2045,0
234,82.19,105.9,247.0,0.249,1741,0
219,46.52,134.3,221.6,0.709,5128,1
268,58.91,128.4,234.1,0.493,3802,1
252,73.0,117.9,248.9,0.398,3407,0
262,64.94,117.5,239.6,0.433,3349,0
271,83.48,107.6,237.7,0.25,2114,0
209,78.37,107.5,237.3,0.283,2334,0
267,64.66,116.1,236.6,0.442,3111,0
272,73.83,109.4,240.7,0.424,2490,0
227,86.52,96.8,253.1,0.207,1337,0
231,92.93,96.4,246.5,0.304,1093,0
259,67.16,118.3,226.9,0.509,3360,0
238,47.13,139.5,217.9,0.589,4819,1
293,70.41,118.6,243.4,0.385,3582,0
209,62.95,119.9,233.1,0.415,3253,0
216,34.72,144.7,221.7,0.685,6067,1
281,65.0,117.2,231.3,0.406,3045,0
268,41.49,140.2,216.0,0.71,5787,1
286,73.35,111.8,241.9,0.412,2687,0
202,77.07,109.7,232.0,0.295,2963,0
213,36.4,149.9,220.5,0.658,6293,1
283,92.77,102.2,258.3,0.196,1042,0
281,47.78,131.9,210.3,0.562,5581,1
282,73.4,115.7,232.3,0.326,2955,0
289,79.25,110.3,241.0,0.283,2183,0
223,48.68,131.4,221.5,0.568,4830,1
209,75.29,116.7,238.2,0.318,2932,0
229,44.94,130.9,235.5,0.577,5214,1
299,78.94,112.2,237.1,0.296,2568,0
251,74.81,110.9,237.4,0.339,2462,0
200,64.17,116.2,226.9,0.423,3303,0
274,67.06,117.3,226.0,0.399,3517,0
284,85.89,109.5,247.4,0.245,1589,0
212,82.35,115.0,233.1,0.33,2512,0
255,88.16,97.0,238.2,0.221,2033,0
274,74.37,111.6,238.7,0.324,2576,0
295,63.59,120.2,236.0,0.43,3196,0
260,75.04,111.1,233.6,0.337,2581,0
233,100.0,96.5,248.1,0.093,178,0
291,70.35,113.6,226.4,0.351,3617,0
236,61.45,119.6,234.4,0.444,4191,0
263,60.0,122.2,230.7,0.48,3678,0
284,74.8,110.7,238.7,0.403,2817,0
253,75.86,113.6,231.4,0.299,2416,0
271,83.32,104.7,248.2,0.247,2407,0
284,76.82,112.4,236.7,0.294,3164,0
260,64.81,124.1,238.5,0.46,3757,0
242,50.31,131.1,221.2,0.537,4434,1
264,77.96,108.5,242.3,0.399,2085,0
240,70.04,117.4,231.5,0.365,3224,0
268,71.49,111.8,242.6,0.391,3225,0
208,90.05,98.6,239.8,0.348,1991,0
204,73.75,116.5,239.9,0.435,2588,0
247,33.96,146.6,208.9,0.7,5891,1
211,33.77,151.4,213.5,0.694,6394,1
273,58.53,121.6,233.5,0.57,4250,1
218,76.67,111.2,232.8,0.337,2653,0
249,82.91,106.8,245.9,0.244,2297,0
217,38.28,143.7,223.1,0.653,5895,1
292,35.24,143.9,204.9,0.707,5547,1
284,79.15,101.9,243.9,0.286,2103,0
200,89.09,103.7,253.3,0.206,1993,0
239,92.61,90.6,243.9,0.164,1445,0
294,48.05,128.8,218.8,0.634,5263,1
248,78.44,110.6,230.9,0.302,2422,0
284,91.13,96.1,241.9,0.179,1275,0
208,48.3,134.5,230.2,0.549,5362,1
242,90.33,93.1,244.7,0.182,1941,0
287,91.71,98.2,250.9,0.161,870,0
219,85.54,105.6,240.8,0.293,1390,0
201,81.44,99.5,241.6,0.25,1636,0
273,73.29,113.7,245.3,0.356,2515,0
208,77.56,112.7,248.2,0.287,2886,0
230,47.68,129.1,224.6,0.571,5118,1
281,91.99,97.4,246.8,0.16,1189,0
289,23.12,155.6,205.5,0.785,7133,1
213,81.86,106.8,247.3,0.337,2591,0
249,51.27,130.3,225.0,0.533,5122,1
279,92.04,90.9,255.9,0.176,1600,0
239,72.33,111.9,227.2,0.403,2588,0
235,77.15,107.2,237.3,0.363,2747,0
254,93.09,95.6,247.8,0.154,972,0
277,88.87,104.3,249.4,0.335,1511,0
204,71.5,108.3,229.1,0.495,2595,0
205,69.21,120.0,234.8,0.393,3204,0
210,77.96,115.8,246.2,0.286,3001,0
234,74.24,118.7,240.2,0.33,2995,0
227,46.05,143.0,224.8,0.588,4621,1
248,72.47,114.2,232.5,0.358,3358,0
230,60.0,124.3,229.2,0.479,4197,0
262,89.04,92.1,240.3,0.18,1448,0
232,38.32,141.6,224.7,0.64,5767,1
283,94.1,99.5,251.8,0.155,1422,0
230,28.61,145.0,214.0,0.793,6388,1
224,75.52,107.4,240.1,0.327,2550,0
286,90.23,98.7,254.4,0.189,1766,0
265,57.08,119.9,241.0,0.471,4706,1
204,66.73,125.6,234.7,0.396,3837,0
215,78.53,110.6,241.2,0.346,2536,0
204,84.11,104.9,246.1,0.238,2371,0
279,71.88,117.1,245.8,0.419,3244,0
262,69.52,114.5,240.4,0.366,3584,0
293,75.83,111.7,241.6,0.437,2383,0
232,84.12,99.6,248.4,0.336,1429,0
204,49.12,124.0,227.0,0.571,5489,1
245,100.0,89.9,244.1,0.083,878,0
207,78.64,114.5,247.2,0.294,2852,0
214,87.51,107.3,240.9,0.263,1834,0
278,65.51,118.6,233.0,0.45,3364,0
237,56.75,125.7,224.1,0.48,4256,1
288,75.38,104.7,237.4,0.394,2936,0
251,79.91,111.3,242.9,0.271,2453,0
264,53.88,130.9,235.3,0.563,3951,1
283,20.31,157.0,206.1,0.806,7562,1
246,66.92,110.2,243.1,0.385,3327,0
231,68.48,109.6,225.6,0.369,3641,0
276,81.73,106.0,235.1,0.274,2564,0
283,81.19,99.8,237.1,0.278,2404,0
229,52.43,132.6,230.9,0.593,4521,1
282,67.14,120.3,228.8,0.395,3726,0
299,100.0,84.7,245.0,0.118,1136,0
219,94.65,94.7,260.3,0.2,696,0
284,81.3,102.1,241.4,0.255,2576,0
208,42.37,142.8,229.7,0.688,4950,1
288,95.84,106.7,256.4,0.144,644,0
289,91.37,96.9,252.6,0.196,1808,0
285,65.0,125.7,240.8,0.459,3050,0
234,37.16,147.5,216.3,0.647,5458,1
293,49.91,132.3,218.0,0.545,4527,1
255,70.4,117.3,239.3,0.454,3177,0
206,81.57,100.6,240.3,0.249,2235,0
284,64.47,120.7,236.6,0.426,3567,0
290,48.46,132.6,229.6,0.576,5513,1
230,85.44,107.8,239.7,0.309,1322,0
224,82.4,102.5,239.3,0.314,2595,0
256,66.18,114.5,233.4,0.395,2902,0
235,75.91,106.4,246.9,0.377,2119,0
263,49.32,136.5,219.9,0.597,4408,1
237,43.98,136.9,232.7,0.608,5744,1
221,74.02,105.3,228.3,0.357,2858,0
223,89.92,102.6,256.7,0.175,1530,0
265,78.43,102.3,242.1,0.329,2407,0
243,77.57,106.9,243.4,0.287,2545,0
201,76.08,109.5,242.8,0.365,2155,0
250,62.79,117.2,218.1,0.43,4231,0
278,79.01,101.1,239.3,0.271,2481,0
214,84.83,106.1,243.3,0.221,1802,0
224,82.32,107.6,250.0,0.24,2079,0
235,86.93,101.3,244.8,0.208,2289,0
292,87.41,102.2,254.1,0.213,1920,0
234,100.0,83.2,263.4,0.082,894,0
283,68.71,118.7,238.8,0.462,3706,0
267,82.35,106.7,244.0,0.245,2624,0
299,83.47,105.8,237.3,0.244,1615,0
258,76.8,111.5,243.6,0.353,3054,0
231,73.68,116.4,236.2,0.407,3309,0
271,84.99,102.3,252.7,0.217,2335,0
209,84.03,103.8,235.0,0.245,2053,0
278,69.47,110.6,231.8,0.422,2754,0
223,62.02,125.0,237.3,0.547,4037,0
266,75.08,108.5,249.3,0.331,3018,0
258,52.02,128.4,230.6,0.559,4135,1
224,86.03,100.2,252.6,0.211,2190,0
248,70.76,110.6,237.7,0.369,3371,0
250,78.22,108.1,250.9,0.302,2018,0
276,62.93,124.8,233.8,0.532,3528,0
246,29.41,145.6,217.0,0.738,6808,1
205,72.31,113.5,238.8,0.346,2360,0
207,29.43,152.6,212.4,0.765,6812,1
266,57.37,116.3,231.9,0.511,4190,1
289,81.43,113.2,244.1,0.321,2439,0
243,62.99,119.6,235.2,0.46,4261,0
209,77.85,105.1,227.2,0.446,3030,0
217,77.97,109.1,235.5,0.29,2625,0
297,58.66,122.4,227.0,0.472,4696,1
270,82.28,104.8,234.1,0.329,1900,0
203,60.0,121.0,225.2,0.447,4525,0
225,73.15,117.3,242.3,0.323,2827,0
272,56.69,137.5,230.9,0.53,4739,1
263,60.0,126.9,236.7,0.519,4171,0
228,40.09,141.7,225.3,0.635,6019,1
269,68.34,114.7,241.3,0.408,3462,0
290,74.1,116.3,238.8,0.324,3275,0
290,94.07,92.0,257.6,0.134,1558,0
282,73.73,113.6,234.9,0.432,2435,0
235,96.14,91.2,258.5,0.212,962,0
202,76.95,104.6,245.4,0.32,2528,0
239,79.15,106.9,245.2,0.284,2032,0
202,52.08,126.8,226.3,0.511,4361,1
257,85.44,108.3,240.7,0.312,2424,0
260,81.54,102.7,242.6,0.276,2554,0
234,75.37,110.4,230.1,0.319,2564,0
214,64.49,117.6,239.5,0.478,3263,0
252,64.98,114.8,230.6,0.413,3385,0
201,93.13,98.6,246.5,0.16,970,0
227,32.87,146.7,204.9,0.755,6727,1
296,81.3,115.3,236.2,0.333,1974,0
291,57.11,130.6,244.9,0.5,4354,1
263,72.28,113.8,233.6,0.36,3427,0
237,71.78,115.5,243.3,0.352,3144,0
201,74.44,111.4,230.9,0.39,3321,0
265,71.15,110.4,228.7,0.347,2492,0
249,40.11,135.2,219.5,0.667,6238,1
271,37.61,138.8,218.6,0.643,6444,1
215,95.8,98.9,246.6,0.157,968,0
283,76.11,111.3,239.4,0.369,3080,0
280,82.0,107.4,238.0,0.248,2645,0
242,87.41,103.8,252.9,0.222,2184,0
202,90.22,97.5,259.2,0.189,1646,0
246,67.65,115.1,241.0,0.432,3840,0
237,84.05,111.6,235.6,0.273,1583,0
276,51.55,133.3,228.6,0.521,4780,1
223,46.39,128.9,219.6,0.577,5648,1
201,80.6,99.5,238.4,0.265,2849,0
298,97.13,95.4,255.2,0.108,1283,0
224,71.09,111.0,237.3,0.467,2501,0
207,70.5,114.6,237.0,0.348,3707,0
285,71.79,105.2,237.3,0.458,3344,0
271,77.1,107.6,234.5,0.338,3103,0
226,82.93,108.2,237.0,0.282,2317,0
247,75.44,108.7,237.3,0.322,2241,0
268,90.06,93.8,245.9,0.277,1829,0
281,79.96,106.1,244.0,0.29,2321,0
237,79.04,108.0,246.3,0.308,2163,0
221,36.63,142.5,216.6,0.689,5441,1
201,98.21,85.2,252.6,0.137,390,0
285,42.4,140.5,226.3,0.627,5103,1
281,96.37,90.8,249.0,0.166,323,0
295,73.78,113.0,240.7,0.424,2818,0
274,37.37,139.3,219.4,0.645,5552,1
221,74.37,116.8,236.5,0.338,2597,0
224,38.63,145.0,211.1,0.706,6098,1
224,91.21,96.0,242.0,0.171,956,0
245,88.5,101.0,252.4,0.194,1340,0
296,72.75,119.7,227.8,0.535,2692,0
269,56.25,131.9,239.1,0.53,4460,1
243,100.0,96.0,248.4,0.149,1143,0
273,76.2,112.6,228.8,0.345,3024,0
283,81.62,103.5,239.1,0.291,1767,0
240,89.27,101.5,233.1,0.21,1622,0
284,32.33,154.3,205.0,0.739,6556,1
201,91.46,99.7,248.4,0.158,1051,0
231,90.24,95.0,237.7,0.196,831,0
216,74.37,112.1,229.3,0.365,2820,0
217,60.0,127.0,230.8,0.473,4450,0
220,83.33,104.9,243.8,0.282,1523,0
236,20.57,160.6,211.8,0.802,7166,1
272,64.12,118.0,234.1,0.434,3455,0
259,83.71,103.0,243.2,0.296,2079,0
244,50.25,133.6,228.6,0.558,4545,1
249,51.06,133.2,231.0,0.538,5092,1
218,91.85,94.4,248.4,0.189,1225,0
273,86.64,91.6,248.2,0.334,2112,0
275,54.55,117.1,211.8,0.51,4725,1
254,74.46,111.5,235.8,0.346,2756,0
281,90.79,98.6,256.1,0.196,1453,0
280,74.38,111.0,235.0,0.318,2880,0
280,88.19,100.2,249.0,0.383,1866,0
210,75.9,116.9,240.6,0.354,3117,0
208,87.21,98.9,241.7,0.208,2118,0
243,84.29,104.8,246.6,0.252,2245,0
205,45.8,142.8,219.9,0.612,5069,1
201,44.3,133.2,218.9,0.643,5705,1
213,60.0,131.1,227.5,0.447,4568,0
212,51.39,135.2,220.5,0.52,4519,1
232,44.27,136.1,215.8,0.602,5526,1
233,91.73,86.9,245.0,0.157,1603,0
281,65.54,124.9,233.9,0.427,3858,0
290,79.65,114.4,239.0,0.302,2513,0
217,50.62,129.2,222.7,0.553,4667,1
238,82.48,112.2,258.2,0.248,2239,0
250,79.01,101.1,245.3,0.297,2218,0
227,73.79,113.4,228.2,0.377,3347,0
233,77.53,108.4,241.6,0.302,2906,0
267,89.75,93.4,248.6,0.174,885,0
242,40.15,139.9,240.6,0.668,5536,1
270,65.0,119.6,235.3,0.426,3581,0
207,84.66,98.3,256.7,0.228,2188,0
248,94.96,97.0,247.3,0.192,1158,0
231,69.49,113.2,231.1,0.444,3708,0
228,93.61,94.0,242.0,0.142,1440,0
246,85.21,108.4,249.7,0.333,2028,0
230,68.44,114.2,229.6,0.431,3509,0
275,72.96,103.9,233.7,0.365,3389,0
218,72.52,112.3,240.5,0.361,2942,0
289,40.97,140.6,218.1,0.614,5667,1
236,48.07,133.2,224.8,0.643,5380,1
252,53.75,132.8,219.5,0.515,4216,1
216,88.49,101.4,231.9,0.205,1568,0
291,64.55,117.7,240.7,0.41,3950,0
264,65.81,121.8,240.6,0.398,3798,0
276,86.14,103.6,243.4,0.249,2290,0
289,45.28,138.2,223.0,0.917,5634,1
299,41.85,138.8,214.9,0.642,5147,1
225,16.31,162.3,204.9,0.839,8176,1
232,24.98,154.2,225.8,0.814,7200,1
224,67.67,116.3,245.5,0.426,2954,0
250,49.24,135.1,226.3,0.54,4723,1
289,78.87,110.2,229.5,0.283,1942,0
273,71.45,116.5,239.9,0.362,3570,0
256,30.62,151.4,212.8,0.744,6503,1
247,79.11,98.8,238.5,0.296,2423,0
272,70.25,118.9,236.1,0.363,2676,0
246,100.0,86.1,264.1,0.089,554,0
288,65.0,124.2,234.1,0.442,4013,0
255,74.26,106.4,244.3,0.36,3170,0
266,81.01,112.5,244.6,0.256,2559,0
267,85.3,93.8,246.8,0.235,2105,0
274,73.67,113.7,242.0,0.364,3187,0
247,100.0,88.5,250.0,0.104,1005,0
238,64.77,121.8,225.0,0.402,3781,0
241,65.47,126.3,243.1,0.395,3112,0
293,42.95,139.4,212.0,0.609,5498,1
210,80.04,110.7,243.3,0.291,1759,0
270,43.78,143.9,232.5,0.591,5578,1
296,76.7,107.3,241.8,0.294,3084,0
207,84.7,104.5,247.7,0.296,1911,0
261,84.57,108.6,247.6,0.258,1685,0
259,35.28,146.4,223.9,0.822,6002,1
233,84.27,101.0,252.0,0.243,2297,0
209,78.04,110.7,231.8,0.299,2505,0
267,75.91,110.9,247.2,0.394,3094,0
252,75.01,113.3,238.4,0.305,3031,0
275,40.4,138.5,215.2,0.621,5509,1
208,92.18,97.6,241.8,0.156,1452,0
293,67.95,116.7,236.4,0.392,3017,0
262,33.92,144.2,212.8,0.691,5859,1
244,64.91,125.1,233.7,0.501,3068,0
245,97.57,90.0,251.2,0.135,498,0
295,84.32,100.3,245.6,0.245,2289,0
255,71.87,109.2,241.8,0.335,2497,0
258,70.76,114.6,243.5,0.501,3272,0
264,89.85,98.0,253.9,0.184,1296,0
231,76.86,112.6,248.9,0.357,3148,0
225,67.69,112.5,233.2,0.417,3461,0
275,90.14,91.6,242.7,0.224,1785,0
231,36.32,136.7,217.0,0.671,6365,1
203,68.06,119.0,232.0,0.386,3248,0
248,66.6,122.5,226.3,0.393,2926,0
201,64.37,124.1,231.4,0.416,3174,0
256,63.83,118.7,236.7,0.449,3594,0
264,42.42,139.5,228.1,0.618,5669,1
292,89.61,89.8,246.2,0.179,1529,0
260,35.62,151.2,223.6,0.672,6391,1
235,66.95,122.7,234.4,0.399,3878,0
264,77.16,113.0,225.6,0.301,2207,0
259,94.29,91.3,241.2,0.131,915,0
274,74.88,109.9,241.1,0.309,2498,0
292,87.69,99.7,234.9,0.201,1249,0
209,86.45,108.3,237.0,0.236,1816,0
271,87.6,104.5,236.5,0.225,1225,0
280,84.31,102.6,242.6,0.23,1383,0
232,87.57,102.9,247.1,0.213,1135,0
240,65.18,115.9,223.1,0.424,3862,0
241,95.15,88.6,254.4,0.355,1103,0
237,61.93,122.1,231.6,0.431,4374,0
287,83.12,99.8,235.3,0.243,2544,0
232,79.52,100.6,241.5,0.295,2616,0
243,73.74,112.5,233.5,0.334,3265,0
258,28.74,149.5,208.7,0.726,6234,1
225,85.5,98.3,236.9,0.258,2201,0
269,88.01,98.6,245.8,0.227,1823,0
252,78.97,109.4,239.4,0.323,2823,0
217,77.11,108.6,238.3,0.286,2281,0
218,92.81,96.7,247.8,0.367,1517,0
202,75.78,109.9,240.6,0.305,2127,0
258,79.58,114.3,240.1,0.308,2619,0
280,77.96,114.0,228.4,0.319,2101,0
299,34.0,146.6,215.9,0.688,6753,1
265,71.6,110.9,231.1,0.366,3596,0
296,88.31,97.7,252.8,0.186,1489,0
298,63.01,116.3,234.7,0.43,4254,0
261,65.0,116.6,239.2,0.566,3278,0
237,76.91,112.3,236.5,0.319,2703,0
288,78.69,105.7,246.1,0.295,2853,0
263,77.26,108.6,233.3,0.326,2930,0
281,38.83,146.7,218.7,0.632,5624,1
222,73.11,115.1,232.2,0.366,2524,0
295,92.88,96.3,252.1,0.152,959,0
242,70.0,115.0,246.3,0.395,2556,0
287,55.53,127.0,230.1,0.575,4185,1
237,86.78,105.0,236.2,0.204,1991,0
289,70.52,116.2,232.2,0.357,3060,0
267,76.33,109.1,257.8,0.316,2180,0
222,79.98,101.9,246.4,0.302,2103,0
214,96.75,94.7,246.1,0.109,588,0
215,38.35,143.8,224.1,0.7,5948,1
237,33.49,140.2,216.7,0.767,5748,1
204,87.68,99.9,261.5,0.228,1925,0
254,83.43,105.4,243.8,0.352,1571,0
265,88.84,98.4,244.8,0.198,2113,0
274,16.43,168.3,206.1,0.855,8034,1
293,42.92,144.6,218.8,0.622,5281,1
280,66.77,113.2,229.9,0.441,3054,0
299,88.7,98.6,239.5,0.265,1728,0
260,74.07,115.9,235.4,0.331,3359,0
285,72.01,113.5,241.7,0.361,2979,0
277,97.73,94.9,249.7,0.133,799,0
283,79.0,105.3,237.5,0.32,2206,0
241,64.69,113.7,225.1,0.418,3720,0
251,89.75,101.5,251.1,0.174,2040,0
291,67.79,116.0,244.4,0.419,3278,0
245,93.61,105.7,243.9,0.206,653,0
260,79.84,110.9,237.6,0.264,2323,0
264,67.26,113.6,229.0,0.381,3693,0
218,39.66,144.0,224.2,0.787,6232,1
202,85.21,102.3,250.6,0.244,2122,0
269,60.0,126.1,231.4,0.471,4396,0
279,38.87,139.1,211.7,0.676,5751,1
258,82.99,105.7,245.5,0.235,1560,0
265,62.13,126.4,233.1,0.45,3286,0
206,48.05,137.4,225.9,0.562,4631,1
217,47.51,139.0,217.4,0.593,4964,1
273,85.69,114.6,238.0,0.224,2227,0
263,80.31,104.9,231.9,0.275,2268,0
219,77.64,116.2,247.1,0.437,2321,0
259,81.48,106.9,249.4,0.307,2056,0
203,48.39,132.3,214.4,0.598,5545,1
278,69.77,115.7,231.1,0.359,3094,0
202,68.76,120.2,230.6,0.365,3477,0
283,79.0,106.4,246.4,0.274,2938,0
222,71.42,106.5,237.3,0.366,3228,0
225,78.41,111.7,249.9,0.283,2498,0
292,93.3,96.6,247.1,0.189,1189,0
281,77.93,106.7,232.3,0.316,2662,0
233,81.38,100.8,237.8,0.251,2254,0
218,77.71,110.6,234.8,0.357,2706,0
210,93.07,101.1,255.0,0.158,1301,0
239,26.65,148.8,223.7,0.742,7405,1
258,75.3,112.1,241.9,0.315,3127,0
249,87.28,109.7,241.3,0.238,1195,0
289,100.0,93.8,254.0,0.175,993,0
280,65.0,119.8,223.5,0.411,3189,0
226,89.8,98.3,245.7,0.27,1192,0
290,39.47,139.6,209.2,0.682,5389,1
246,80.3,107.1,244.5,0.271,2145,0
201,24.08,152.9,209.7,0.8,6875,1
285,62.93,120.5,237.0,0.491,4233,0
273,60.05,123.5,235.0,0.457,4050,0
235,81.48,99.4,239.0,0.274,1960,0
287,37.43,142.7,224.2,0.688,6012,1
290,26.03,163.8,204.7,0.843,6927,1
295,89.04,93.9,262.3,0.197,2100,0
291,60.94,129.5,223.0,0.447,3563,0
226,60.0,128.4,235.0,0.469,4317,0
255,23.46,157.8,217.9,0.79,6576,1
217,72.32,111.6,238.4,0.338,2808,0
268,93.38,99.6,242.7,0.179,1072,0
249,76.3,117.8,234.8,0.323,3140,0
287,37.0,148.2,211.7,0.665,5488,1
290,78.13,109.9,240.4,0.302,2425,0
231,57.08,126.9,233.6,0.508,3980,1
231,80.31,104.5,244.6,0.298,1676,0
203,66.74,119.1,234.5,0.439,2934,0
250,39.95,143.6,211.1,0.725,5576,1
238,69.02,116.9,245.7,0.368,3566,0
299,68.15,117.2,233.9,0.436,3866,0
281,77.9,108.9,238.1,0.3,2472,0
245,38.59,149.9,220.1,0.657,6420,1
256,82.84,105.7,233.1,0.267,1510,0
262,42.14,140.5,220.3,0.672,4948,1
290,77.48,100.0,238.9,0.326,2369,0
299,45.23,140.8,221.4,0.611,5051,1
241,82.01,108.1,249.9,0.425,1888,0
236,82.49,107.5,235.4,0.284,2545,0
271,81.56,108.5,242.1,0.286,2236,0
227,70.1,112.0,232.4,0.366,2993,0
214,44.57,136.4,220.7,0.59,4742,1
