parcel_id,parcel_value,prior_claims,account_age_days,claim_lag_days,fraud_flag
8435,29.52,0,147,5,0
8436,5.5,0,1601,5,0
8437,21.39,1,348,18,0
8438,150.26,0,1770,16,0
8439,81.6,2,893,7,0
8440,17.88,0,685,16,0
8441,78.5,1,1650,15,0
8442,108.21,0,1129,27,0
8443,37.94,1,542,20,0
8444,51.59,0,1026,20,0
8445,15.89,1,1667,12,0
8446,6.14,1,902,21,0
8447,23.24,2,558,26,0
8448,16.77,2,500,13,0
8449,97.31,0,1487,13,0
8450,18.28,1,467,9,0
8451,38.38,1,1260,26,0
8452,115.79,1,953,21,0
8453,17.72,0,213,28,0
8454,199.03,1,791,28,0
8455,7.41,2,577,22,0
8456,111.67,1,703,16,0
8457,23.09,0,789,14,0
8458,41.05,1,99,23,0
8459,55.3,1,1744,22,0
8460,36.53,5,264,0,1
8461,99.13,1,1386,9,0
8462,19.81,0,1562,23,0
8463,58.97,0,597,6,0
8464,10.75,2,276,9,0
8465,43.67,8,124,1,1
8466,22.21,0,146,15,0
8467,58.3,0,1607,18,0
8468,20.97,0,1779,12,0
8469,170.96,1,808,27,0
8470,28.88,0,447,10,0
8471,18.59,0,1573,28,0
8472,32.01,0,1628,26,0
8473,32.65,0,208,9,0
8474,20.92,0,1456,22,0
8475,9.34,0,1388,13,0
8476,48.97,2,605,18,0
8477,25.34,0,1193,6,0
8478,8.33,1,810,9,0
8479,37.34,0,446,9,0
8480,14.68,1,688,7,0
8481,222.12,5,12,5,1
8482,50.4,0,1108,9,0
8483,40.04,0,1197,25,0
8484,16.97,1,552,19,0
8485,24.2,1,1574,5,0
8486,35.13,0,1570,20,0
8487,33.92,0,243,12,0
8488,17.65,2,728,5,0
8489,178.57,2,1763,5,0
8490,16.68,1,1312,10,0
8491,62.34,0,697,20,0
8492,25.81,0,1542,10,0
8493,19.21,0,558,27,0
8494,9.69,1,745,27,0
8495,12.49,2,1198,27,0
8496,43.23,0,966,20,0
8497,9.8,2,1586,7,0
8498,106.76,0,957,14,0
8499,22.01,0,1465,5,0
8500,200.0,0,305,5,0
8501,44.86,1,1317,8,0
8502,41.98,0,1586,18,0
8503,24.09,0,1489,16,0
8504,23.72,2,785,15,0
8505,22.33,0,612,21,0
8506,12.76,0,742,25,0
8507,25.83,2,162,26,0
8508,44.24,1,263,11,0
8509,31.22,0,834,15,0
8510,169.31,0,12,0,1
8511,28.1,0,1163,5,0
8512,30.11,1,1112,8,0
8513,29.04,0,262,21,0
8514,47.33,1,162,15,0
8515,37.39,1,1210,27,0
8516,61.65,2,1288,12,0
8517,50.58,1,431,27,0
8518,51.53,0,1512,8,0
8519,25.41,0,1050,9,0
8520,164.15,1,909,6,0
8521,15.58,1,932,11,0
8522,14.41,0,145,20,0
8523,51.06,0,177,17,0
8524,21.61,1,1665,7,0
8525,38.11,1,1787,23,0
8526,20.0,5,231,0,1
8527,29.29,1,1510,19,0
8528,144.12,0,1435,12,0
8529,42.2,1,1215,26,0
8530,22.48,0,563,29,0
8531,34.75,1,383,5,0
8532,73.91,1,631,7,0
8533,12.15,2,1153,22,0
8534,17.98,1,599,23,0
8535,70.41,0,1526,15,0
8536,135.75,0,758,22,0
8537,139.57,1,1428,27,0
8538,52.37,0,1095,16,0
8539,53.77,1,823,12,0
8540,14.59,1,451,25,0
8541,137.69,0,1236,15,0
8542,14.05,2,439,10,0
8543,393.01,4,5,3,1
8544,498.23,3,18,4,1
8545,39.89,1,553,14,0
8546,20.6,0,1193,29,0
8547,84.93,0,321,7,0
8548,452.96,5,6,0,1
8549,11.84,1,1670,19,0
8550,14.21,0,254,22,0
8551,7.67,0,1707,14,0
8552,40.61,1,1689,19,0
8553,106.06,1,237,8,0
8554,120.86,2,902,14,0
8555,119.11,0,1279,24,0
8556,67.32,0,1015,7,0
8557,28.85,0,542,25,0
8558,79.91,1,277,21,0
8559,45.9,0,871,20,0
8560,54.48,0,1294,5,0
8561,29.91,1,946,15,0
8562,12.26,1,1674,5,0
8563,39.67,0,1621,27,0
8564,14.33,1,742,28,0
8565,36.36,2,427,14,0
8566,28.53,1,1609,21,0
8567,13.22,0,143,24,0
8568,19.44,0,1472,24,0
8569,38.71,2,404,13,0
8570,55.48,2,1164,10,0
8571,37.89,8,79,0,1
8572,28.65,2,1583,11,0
8573,241.57,6,19,1,1
8574,12.18,0,1017,11,0
8575,23.26,0,1652,20,0
8576,37.96,1,474,22,0
8577,8.0,2,171,22,0
8578,123.71,0,451,16,0
8579,39.07,0,873,23,0
8580,45.69,0,1721,23,0
8581,21.54,1,633,22,0
8582,17.66,2,203,26,0
8583,121.21,0,224,29,0
8584,81.58,0,1270,10,0
8585,25.99,0,345,16,0
8586,72.46,0,831,11,0
8587,31.28,0,699,10,0
8588,33.31,2,149,14,0
8589,17.68,0,1792,25,0
8590,17.79,0,1317,6,0
8591,55.46,1,270,23,0
8592,471.51,0,18,3,1
8593,72.16,1,1713,19,0
8594,19.46,0,335,12,0
8595,127.75,1,1552,9,0
8596,17.12,0,934,6,0
8597,9.52,0,1045,18,0
8598,82.05,0,1730,11,0
8599,20.14,2,985,17,0
8600,58.67,0,1632,12,0
8601,12.15,1,1797,20,0
8602,17.22,0,1113,15,0
8603,32.67,1,1498,7,0
8604,7.79,1,552,17,0
8605,12.82,0,333,7,0
8606,24.3,0,615,18,0
8607,38.96,1,939,23,0
8608,62.34,0,1005,7,0
8609,23.55,0,884,7,0
8610,36.2,0,261,5,0
8611,38.79,0,379,18,0
8612,20.83,0,1454,11,0
8613,47.31,2,989,20,0
8614,14.82,0,662,26,0
8615,9.07,2,930,23,0
8616,38.78,0,1731,14,0
8617,15.43,1,980,22,0
8618,28.12,0,741,5,0
8619,30.19,1,1204,9,0
8620,9.68,1,293,15,0
8621,33.83,0,1779,13,0
8622,13.6,0,649,29,0
8623,58.45,1,957,13,0
8624,9.72,2,357,18,0
8625,31.36,0,146,10,0
8626,30.98,0,209,29,0
8627,73.2,1,1318,29,0
8628,18.8,0,1573,25,0
8629,24.54,1,709,21,0
8630,15.28,0,218,9,0
8631,30.85,0,150,15,0
8632,25.86,0,1710,14,0
8633,34.79,0,640,14,0
8634,6.59,0,1278,29,0
8635,27.4,1,399,12,0
8636,18.95,0,378,25,0
8637,19.69,0,1115,16,0
8638,18.06,1,105,23,0
8639,39.12,1,99,22,0
8640,13.89,0,1689,8,0
8641,14.2,1,1686,13,0
8642,121.73,0,271,9,0
8643,41.37,0,1702,29,0
8644,18.12,0,335,7,0
8645,57.53,0,1255,10,0
8646,16.37,0,1706,24,0
8647,33.55,0,1759,24,0
8648,19.33,0,314,5,0
8649,18.7,1,689,25,0
8650,85.04,1,547,28,0
8651,73.69,1,1562,9,0
8652,32.33,0,1454,18,0
8653,40.02,0,1578,28,0
8654,90.68,0,479,14,0
8655,13.18,0,387,10,0
8656,21.9,2,400,11,0
8657,22.5,0,894,6,0
8658,34.13,0,280,16,0
8659,19.3,1,223,18,0
8660,14.22,0,1796,7,0
8661,24.41,0,1138,16,0
8662,10.72,1,136,22,0
8663,19.01,1,1530,11,0
8664,93.78,0,1779,16,0
8665,23.25,1,1479,26,0
8666,18.95,0,168,26,0
8667,170.01,1,1256,29,0
8668,19.27,1,1375,25,0
8669,192.3,0,1395,11,0
8670,12.42,2,657,25,0
8671,19.33,1,1139,7,0
8672,106.64,2,684,24,0
8673,39.95,1,1393,22,0
8674,60.35,2,871,10,0
8675,31.28,0,275,18,0
8676,14.88,1,105,8,0
8677,16.76,1,721,21,0
8678,18.73,1,398,26,0
8679,29.86,1,686,12,0
8680,15.69,1,479,7,0
8681,20.0,5,193,1,1
8682,11.41,0,860,18,0
8683,10.21,2,151,29,0
8684,37.93,0,1282,8,0
8685,88.31,1,391,13,0
8686,93.21,2,1142,17,0
8687,95.27,0,1679,10,0
8688,23.89,0,1177,20,0
8689,113.51,0,564,22,0
8690,70.08,0,1030,5,0
8691,52.45,1,1312,9,0
8692,80.22,0,1724,6,0
8693,40.49,0,573,23,0
8694,23.28,0,749,26,0
8695,23.8,1,310,29,0
8696,5.0,0,1440,23,0
8697,15.56,1,1413,14,0
8698,41.52,0,139,19,0
8699,15.46,1,1373,9,0
8700,23.82,0,211,27,0
8701,25.49,1,939,17,0
8702,5.12,0,562,7,0
8703,33.76,1,1467,7,0
8704,13.19,1,388,24,0
8705,62.27,0,815,7,0
8706,7.47,0,787,12,0
8707,14.68,1,988,9,0
8708,15.92,0,1202,28,0
8709,99.99,0,992,12,0
8710,200.0,0,1749,8,0
8711,28.44,0,1716,23,0
8712,141.04,0,1774,16,0
8713,17.28,2,1151,22,0
8714,24.62,0,1308,7,0
8715,49.3,0,111,16,0
8716,48.05,1,553,19,0
8717,29.79,0,557,6,0
8718,11.44,1,187,15,0
8719,13.93,0,1529,19,0
8720,12.54,1,115,7,0
8721,19.97,0,347,29,0
8722,42.9,1,626,23,0
8723,31.67,0,759,12,0
8724,179.11,0,1257,6,0
8725,63.62,1,596,27,0
8726,41.5,0,998,23,0
8727,9.0,1,981,15,0
8728,23.75,1,1037,11,0
8729,37.22,0,1020,7,0
8730,24.11,0,1622,18,0
8731,32.26,1,521,17,0
8732,16.63,1,1577,22,0
8733,61.16,1,913,26,0
8734,23.21,2,178,26,0
8735,65.25,0,361,5,0
8736,9.17,0,1374,24,0
8737,53.55,1,643,11,0
8738,18.94,0,261,15,0
8739,45.99,1,815,26,0
8740,43.43,0,929,17,0
8741,35.08,2,1234,22,0
8742,10.86,1,504,17,0
8743,42.66,0,1348,24,0
8744,60.3,0,1183,21,0
8745,56.13,1,498,6,0
8746,429.65,0,3,0,1
8747,41.02,0,687,20,0
8748,16.2,0,1134,26,0
8749,29.16,0,1488,17,0
8750,16.74,0,145,21,0
8751,18.12,1,583,9,0
8752,205.3,3,13,6,1
8753,22.34,0,228,5,0
8754,25.68,0,814,12,0
8755,31.31,1,1797,13,0
8756,51.53,1,1094,14,0
8757,63.72,0,170,29,0
8758,47.55,0,1151,16,0
8759,24.21,0,624,14,0
8760,24.47,0,744,13,0
8761,40.75,0,685,24,0
8762,24.24,0,1086,25,0
8763,14.09,0,220,5,0
8764,26.65,0,1501,6,0
8765,200.0,0,1221,29,0
8766,7.57,0,1383,6,0
8767,59.95,1,101,20,0
8768,9.07,1,1095,5,0
8769,17.37,0,1527,15,0
8770,241.36,3,1,5,1
8771,11.83,1,589,18,0
8772,5.92,0,1212,21,0
8773,16.25,2,1167,27,0
8774,5.15,1,138,20,0
8775,94.05,0,126,15,0
8776,20.77,0,1053,20,0
8777,74.18,1,784,17,0
8778,21.05,1,1795,10,0
8779,5.0,1,955,17,0
8780,5.0,0,1388,5,0
8781,15.35,1,1527,12,0
8782,40.26,0,851,5,0
8783,31.74,0,875,10,0
8784,5.22,0,1689,24,0
8785,87.57,5,100,0,1
8786,31.65,1,1515,22,0
8787,29.29,1,630,19,0
8788,35.26,0,120,22,0
8789,161.03,2,1689,22,0
8790,49.76,1,106,25,0
8791,46.0,0,1694,9,0
8792,21.81,1,224,24,0
8793,20.0,7,185,2,1
8794,19.06,2,561,15,0
8795,276.44,0,6,3,1
8796,20.03,0,603,19,0
8797,40.56,1,1705,23,0
8798,10.72,2,482,29,0
8799,26.45,0,1461,27,0
8800,30.87,0,886,23,0
8801,17.82,0,546,28,0
8802,28.23,2,803,13,0
8803,23.36,4,166,0,1
8804,83.45,0,874,15,0
8805,8.75,0,1161,8,0
8806,46.63,1,858,16,0
8807,230.4,0,28,1,1
8808,33.31,0,850,9,0
8809,9.54,1,1777,17,0
8810,21.88,1,1043,16,0
8811,7.96,0,1155,16,0
8812,26.78,0,252,27,0
8813,5.03,1,487,8,0
8814,200.0,1,235,12,0
8815,82.45,0,1315,14,0
8816,63.4,0,386,20,0
8817,28.77,0,1759,28,0
8818,8.92,0,1323,15,0
8819,52.18,2,212,24,0
8820,21.94,0,1598,13,0
8821,180.56,1,1641,15,0
8822,35.16,0,1172,23,0
8823,8.91,0,1450,16,0
8824,10.37,0,725,10,0
8825,28.13,0,1329,28,0
8826,8.62,1,1647,21,0
8827,91.98,2,1229,5,0
8828,200.0,1,478,8,0
8829,46.1,0,1799,16,0
8830,28.48,1,1538,28,0
8831,51.63,2,1634,22,0
8832,23.58,1,509,23,0
8833,64.44,0,656,25,0
8834,22.44,0,127,27,0
8835,104.23,2,406,6,0
8836,70.49,2,1736,24,0
8837,33.83,0,1752,13,0
8838,11.43,0,1248,5,0
8839,20.0,1,244,12,0
8840,13.12,0,230,19,0
8841,26.66,0,1185,11,0
8842,20.92,1,440,15,0
8843,73.34,0,513,14,0
8844,8.09,0,833,26,0
8845,58.28,0,1318,7,0
8846,148.09,0,369,19,0
8847,24.13,1,1593,17,0
8848,41.1,0,794,8,0
8849,33.86,0,580,29,0
8850,31.39,1,913,15,0
8851,31.36,4,231,2,1
8852,6.84,1,1499,29,0
8853,53.14,0,1550,22,0
8854,81.7,1,1271,24,0
8855,60.19,0,172,18,0
8856,9.57,1,1247,8,0
8857,161.57,0,504,12,0
8858,49.8,1,1603,29,0
8859,89.93,2,491,7,0
8860,10.11,0,1290,6,0
8861,46.91,0,1438,27,0
8862,30.1,2,1183,15,0
8863,54.85,0,966,23,0
8864,56.66,1,1368,5,0
8865,83.25,0,455,23,0
8866,16.9,0,499,17,0
8867,32.27,1,1203,7,0
8868,29.82,0,1555,10,0
8869,14.2,1,240,26,0
8870,63.61,0,1013,17,0
8871,66.3,0,1159,5,0
8872,29.56,0,1201,26,0
8873,222.14,0,10,4,1
8874,34.65,1,1768,6,0
8875,42.25,2,1323,16,0
8876,36.66,1,1655,23,0
8877,60.92,0,688,22,0
8878,64.98,0,554,16,0
8879,200.0,1,456,21,0
8880,38.99,0,1155,9,0
8881,40.38,0,354,19,0
8882,14.17,1,1416,11,0
8883,54.81,0,1416,22,0
8884,37.11,0,667,18,0
8885,76.58,0,1553,23,0
8886,23.66,1,1020,24,0
8887,12.43,0,691,6,0
8888,45.89,0,1132,28,0
8889,6.25,0,1456,11,0
8890,19.73,0,1724,19,0
8891,97.46,0,469,14,0
8892,27.09,2,1102,11,0
8893,131.46,0,252,11,0
8894,21.34,1,516,25,0
8895,75.99,2,1244,16,0
8896,38.33,1,554,13,0
8897,15.11,0,855,17,0
8898,64.11,0,358,29,0
8899,6.97,1,238,27,0
8900,12.76,0,1767,27,0
8901,229.94,1,26,4,1
8902,101.57,1,623,10,0
8903,47.62,0,646,18,0
8904,13.88,0,421,5,0
8905,10.65,1,536,28,0
8906,458.04,0,18,1,1
8907,66.73,0,204,13,0
8908,27.82,0,1783,26,0
8909,92.75,0,169,6,0
8910,20.03,0,1379,23,0
8911,15.44,0,740,15,0
8912,5.0,0,1050,17,0
8913,441.16,1,17,3,1
8914,14.85,0,442,15,0
8915,24.5,0,1187,15,0
8916,19.91,1,1347,16,0
8917,32.65,0,396,29,0
8918,22.62,0,1029,25,0
8919,43.35,0,701,26,0
8920,5.0,0,1338,12,0
8921,156.44,0,1112,14,0
8922,17.61,1,1465,27,0
8923,14.31,0,798,15,0
8924,27.88,0,1587,19,0
8925,59.27,1,1450,25,0
8926,19.82,0,994,29,0
8927,86.51,0,1452,24,0
8928,13.07,0,1386,14,0
8929,9.28,0,345,5,0
8930,31.54,2,875,20,0
8931,5.77,0,1189,24,0
8932,48.33,0,1758,26,0
8933,89.5,0,265,20,0
8934,54.14,1,1220,14,0
8935,14.87,1,207,6,0
8936,229.03,1,10,3,1
8937,8.61,0,1572,6,0
8938,23.08,1,1284,29,0
8939,160.58,1,1295,28,0
8940,200.0,0,807,7,0
8941,30.94,0,1396,5,0
8942,20.74,0,206,24,0
8943,51.43,0,1530,22,0
8944,22.09,0,1321,11,0
8945,31.42,0,1264,17,0
8946,45.76,1,1615,29,0
8947,28.07,0,1302,20,0
8948,13.43,2,1052,24,0
8949,11.56,1,1321,28,0
8950,17.13,0,1761,23,0
8951,22.73,0,500,15,0
8952,58.17,1,407,7,0
8953,177.33,0,1303,20,0
8954,51.97,1,1244,28,0
8955,12.69,2,1325,25,0
8956,41.32,0,584,14,0
8957,26.44,0,1032,19,0
8958,75.24,1,1789,11,0
8959,86.21,0,1650,28,0
8960,39.03,1,845,27,0
8961,62.98,6,183,2,1
8962,27.75,1,1511,24,0
8963,33.64,1,966,23,0
8964,27.02,0,1712,8,0
8965,11.9,0,306,17,0
8966,28.84,0,1451,8,0
8967,346.33,0,18,3,1
8968,121.92,1,1765,29,0
8969,169.89,0,859,29,0
8970,76.05,0,1140,5,0
8971,37.7,1,667,16,0
8972,15.93,0,1796,11,0
8973,77.44,0,442,20,0
8974,47.53,1,1479,6,0
8975,111.86,0,1293,18,0
8976,39.41,1,1741,15,0
8977,35.03,1,1619,12,0
8978,10.62,1,109,20,0
8979,14.68,1,753,10,0
8980,31.56,0,508,16,0
8981,38.67,0,194,7,0
8982,16.23,2,1132,25,0
8983,18.14,0,966,26,0
8984,22.94,0,282,16,0
8985,25.21,1,858,26,0
8986,29.11,0,895,15,0
8987,26.99,0,1579,28,0
8988,23.68,2,179,23,0
8989,13.3,1,278,14,0
8990,65.6,0,1016,14,0
8991,240.07,1,17,2,1
8992,11.05,0,833,16,0
8993,33.21,1,1472,10,0
8994,44.28,1,763,28,0
8995,45.51,0,1097,13,0
8996,45.27,0,329,11,0
8997,19.31,0,1159,19,0
8998,10.69,0,1402,9,0
8999,113.15,0,1651,24,0
9000,71.85,1,855,12,0
9001,74.32,0,1558,24,0
9002,15.48,1,557,14,0
9003,202.43,3,2,5,1
9004,122.1,1,1376,16,0
9005,33.97,0,119,22,0
9006,56.09,0,979,25,0
9007,81.91,0,372,16,0
9008,21.52,0,338,12,0
9009,46.89,0,1168,9,0
9010,35.18,2,1067,9,0
9011,51.58,1,702,7,0
9012,36.72,0,1618,10,0
9013,47.38,0,1773,7,0
9014,13.1,2,1032,23,0
9015,84.22,0,308,20,0
9016,42.17,1,1725,16,0
9017,63.85,2,1060,6,0
9018,7.09,0,872,29,0
9019,52.12,2,1609,27,0
9020,44.23,0,463,15,0
9021,48.43,0,1100,10,0
9022,166.42,1,1253,17,0
9023,14.03,0,846,28,0
9024,30.57,1,1694,13,0
9025,34.56,1,412,20,0
9026,70.49,0,1354,27,0
9027,5.99,1,1680,9,0
9028,292.88,1,4,0,1
9029,41.23,0,993,13,0
9030,14.23,0,1188,11,0
9031,42.2,1,233,20,0
9032,20.98,1,1228,9,0
9033,177.02,0,29,2,1
9034,53.89,1,544,16,0
9035,11.37,2,593,25,0
9036,99.93,0,774,10,0
9037,13.52,1,1523,17,0
9038,106.77,0,642,16,0
9039,89.42,1,1711,8,0
9040,13.48,0,298,12,0
9041,27.18,0,1433,24,0
9042,52.1,0,256,29,0
9043,28.52,0,279,17,0
9044,30.14,1,1050,22,0
9045,23.0,0,614,6,0
9046,44.68,0,215,20,0
9047,27.44,1,339,8,0
9048,59.84,2,1602,10,0
9049,98.12,0,1522,29,0
9050,6.36,1,1667,22,0
9051,20.04,2,545,28,0
9052,56.59,0,1368,18,0
9053,20.5,0,440,6,0
9054,34.82,1,294,6,0
9055,45.29,0,600,22,0
9056,14.49,0,1410,20,0
9057,27.34,0,1727,5,0
9058,8.59,1,1596,16,0
9059,46.3,1,141,27,0
9060,28.25,2,1670,29,0
9061,46.4,1,351,12,0
9062,27.36,1,1252,21,0
9063,45.08,0,277,21,0
9064,54.19,0,1263,7,0
9065,24.82,0,446,24,0
9066,16.9,1,240,21,0
9067,10.87,2,1303,19,0
9068,56.73,1,709,23,0
9069,65.61,0,701,18,0
9070,37.55,0,1619,25,0
9071,23.61,2,1396,7,0
9072,29.22,1,1264,17,0
9073,70.39,0,1189,26,0
9074,20.1,1,1088,5,0
9075,200.0,0,906,6,0
9076,8.34,2,683,19,0
9077,47.48,1,1795,23,0
9078,78.62,0,838,13,0
9079,97.79,0,1689,19,0
9080,36.43,0,1133,29,0
9081,34.09,0,112,12,0
9082,13.9,0,906,9,0
9083,18.5,1,117,20,0
9084,52.82,1,260,29,0
9085,19.0,0,1131,16,0
9086,12.55,1,933,21,0
9087,55.67,0,1319,13,0
9088,46.35,0,339,29,0
9089,36.82,1,1798,25,0
9090,95.8,1,1578,18,0
9091,27.42,1,1138,21,0
9092,25.62,0,590,25,0
9093,46.62,0,1292,5,0
9094,30.78,0,777,24,0
9095,53.3,1,732,29,0
9096,28.87,0,1633,10,0
9097,14.89,1,697,10,0
9098,31.19,1,1475,24,0
9099,59.2,0,1314,5,0
9100,5.0,2,988,29,0
9101,22.47,0,520,10,0
9102,5.0,1,1629,9,0
9103,53.14,1,1420,23,0
9104,11.12,0,665,18,0
9105,44.16,0,1328,23,0
9106,40.41,0,897,12,0
9107,31.56,0,383,21,0
9108,50.02,0,90,16,0
9109,157.61,0,1329,17,0
9110,32.53,0,1390,5,0
9111,37.59,0,1745,19,0
9112,42.06,0,163,21,0
9113,16.61,2,1384,20,0
9114,22.72,0,613,12,0
9115,45.07,0,1410,20,0
9116,25.74,1,960,25,0
9117,19.45,1,1150,29,0
9118,17.55,0,1688,11,0
9119,44.59,2,787,18,0
9120,57.76,1,1061,7,0
9121,8.32,1,532,9,0
9122,8.89,0,1332,14,0
9123,44.13,0,329,5,0
9124,13.13,1,117,17,0
9125,87.0,2,1308,6,0
9126,48.9,1,502,24,0
9127,115.46,0,333,10,0
9128,33.96,1,918,23,0
9129,22.74,0,797,21,0
9130,19.62,1,1674,21,0
9131,25.79,0,1581,24,0
9132,44.1,0,281,14,0
9133,12.55,0,1119,19,0
9134,35.53,0,1179,20,0
9135,33.36,0,637,23,0
9136,37.63,1,211,22,0
9137,47.05,1,897,28,0
9138,25.62,0,345,10,0
9139,18.03,0,1709,23,0
9140,17.95,2,807,25,0
9141,10.41,0,126,11,0
9142,442.3,3,10,5,1
9143,10.09,0,1277,15,0
9144,17.36,0,597,21,0
9145,27.37,1,428,17,0
9146,9.21,1,1620,10,0
9147,7.93,0,470,28,0
9148,200.0,2,724,9,0
9149,52.05,0,619,29,0
9150,19.48,1,658,8,0
9151,88.54,1,1464,29,0
9152,75.21,1,1224,23,0
9153,16.43,0,685,21,0
9154,140.7,2,342,15,0
9155,37.48,1,1497,20,0
9156,13.15,1,687,22,0
9157,81.26,1,1706,26,0
9158,35.6,0,887,19,0
9159,29.16,0,1583,28,0
9160,106.25,0,470,11,0
9161,9.83,1,471,16,0
9162,200.0,1,435,10,0
9163,46.11,1,1594,13,0
9164,121.49,0,1332,13,0
9165,30.37,0,969,10,0
9166,33.7,0,254,16,0
9167,23.78,0,1133,29,0
9168,17.49,0,1499,18,0
9169,19.99,2,1393,17,0
9170,57.26,2,344,8,0
9171,29.01,1,370,17,0
9172,11.68,1,1453,19,0
9173,36.49,0,1477,21,0
9174,64.4,1,112,9,0
9175,15.7,1,232,24,0
9176,81.92,1,933,15,0
9177,17.0,0,1795,19,0
9178,42.42,1,1765,28,0
9179,23.17,0,1004,27,0
9180,31.56,1,1549,23,0
9181,13.6,1,1537,24,0
9182,31.88,1,1333,10,0
9183,56.27,1,116,27,0
9184,98.15,0,1598,13,0
9185,10.45,1,1070,13,0
9186,37.77,2,1434,15,0
9187,21.73,0,117,6,0
9188,289.79,0,11,1,1
9189,17.78,1,1348,28,0
9190,59.45,0,531,28,0
9191,100.85,1,823,18,0
9192,43.04,0,498,19,0
9193,20.59,2,958,8,0
9194,24.54,0,1105,14,0
9195,38.88,0,1504,13,0
9196,33.35,1,591,26,0
9197,180.6,0,547,11,0
9198,42.63,0,310,19,0
9199,38.67,1,497,6,0
9200,20.34,0,441,7,0
9201,31.39,0,708,7,0
9202,23.52,1,448,8,0
9203,35.14,1,1038,13,0
9204,16.16,2,500,14,0
9205,44.06,1,1138,26,0
9206,65.86,0,671,25,0
9207,29.93,0,209,13,0
9208,9.39,1,309,15,0
9209,7.28,1,413,14,0
9210,26.8,0,675,8,0
9211,493.8,0,16,3,1
9212,45.17,1,839,7,0
9213,18.38,0,435,12,0
9214,13.07,1,1307,17,0
9215,28.67,2,128,19,0
9216,62.56,0,220,23,0
9217,34.25,0,1520,26,0
9218,20.4,1,511,26,0
9219,27.5,1,462,20,0
9220,25.51,0,587,9,0
9221,25.52,1,930,21,0
9222,38.16,0,1202,23,0
9223,21.17,1,635,25,0
9224,26.95,0,1715,20,0
9225,98.57,1,1210,16,0
9226,30.1,0,981,23,0
9227,25.47,1,759,9,0
9228,48.61,0,370,26,0
9229,32.02,0,363,13,0
9230,24.24,1,1675,16,0
9231,29.96,0,162,11,0
9232,38.65,1,272,13,0
9233,45.32,1,1208,6,0
9234,103.13,0,1443,11,0
9235,19.86,2,266,15,0
9236,52.65,0,1059,10,0
9237,66.09,1,1625,16,0
9238,48.1,0,1349,20,0
9239,20.5,0,1442,11,0
9240,50.56,1,1434,15,0
9241,26.6,1,1382,11,0
9242,24.42,1,1675,20,0
9243,17.03,0,1567,5,0
9244,31.99,0,709,18,0
9245,65.31,1,1764,16,0
9246,111.57,0,1662,5,0
9247,21.37,2,311,22,0
9248,79.76,1,1639,18,0
9249,58.58,1,1321,22,0
9250,42.4,0,659,28,0
9251,28.42,1,1242,12,0
9252,8.01,0,961,5,0
9253,21.17,0,1631,14,0
9254,24.09,2,1589,17,0
9255,55.36,0,1223,22,0
9256,274.74,0,15,2,1
9257,37.58,1,1045,17,0
9258,24.92,0,1309,7,0
9259,29.62,0,981,22,0
9260,5.0,0,1736,20,0
9261,30.7,0,1486,7,0
9262,41.18,1,1076,25,0
9263,18.5,0,167,26,0
9264,9.09,1,1535,16,0
9265,5.0,1,1304,25,0
9266,38.85,0,824,5,0
9267,42.02,2,1303,28,0
9268,38.36,1,400,15,0
9269,49.53,0,127,17,0
9270,120.97,0,1050,18,0
9271,39.45,0,615,23,0
9272,14.45,0,218,25,0
9273,99.15,0,476,10,0
9274,173.38,0,972,12,0
9275,89.99,2,1472,15,0
9276,39.47,1,1778,21,0
9277,33.98,0,255,29,0
9278,115.39,0,1655,18,0
9279,28.16,0,306,13,0
9280,23.23,0,914,18,0
9281,38.74,0,646,28,0
9282,50.55,0,1051,17,0
9283,27.65,0,928,23,0
9284,38.13,0,1219,5,0
9285,11.36,1,1730,26,0
9286,71.98,0,1599,25,0
9287,37.67,1,508,18,0
9288,79.55,1,820,18,0
9289,23.38,0,424,18,0
9290,64.75,0,1761,26,0
9291,166.44,0,332,28,0
9292,13.71,0,643,14,0
9293,180.71,0,843,19,0
9294,26.2,2,1749,18,0
9295,38.16,1,417,27,0
9296,27.45,0,321,19,0
9297,14.37,1,1046,12,0
9298,52.9,0,1365,17,0
9299,29.6,2,1067,18,0
9300,81.07,2,282,20,0
9301,14.02,0,1381,12,0
9302,18.63,1,1518,28,0
9303,6.56,0,453,5,0
9304,83.04,0,720,22,0
9305,32.25,0,1042,25,0
9306,215.58,4,7,1,1
9307,27.53,0,1787,15,0
9308,68.5,1,1797,16,0
9309,37.38,0,708,20,0
9310,25.84,1,373,20,0
9311,17.5,0,155,19,0
9312,32.9,0,1218,9,0
9313,33.31,2,500,18,0
9314,37.48,0,313,29,0
9315,23.41,0,187,29,0
9316,21.69,0,253,29,0
9317,65.16,0,747,17,0
9318,7.81,1,92,18,0
9319,36.59,1,231,7,0
9320,200.0,2,610,19,0
9321,20.55,0,240,5,0
9322,132.05,0,1421,19,0
9323,32.47,1,1496,6,0
9324,12.97,0,563,6,0
9325,26.27,0,678,21,0
9326,88.47,1,891,25,0
9327,37.28,0,1370,27,0
9328,52.03,0,1661,27,0
9329,49.76,0,887,20,0
9330,61.24,0,261,12,0
9331,9.48,2,1405,13,0
9332,250.03,0,26,3,1
9333,35.94,0,341,6,0
9334,120.39,0,595,20,0
9335,67.13,1,1468,19,0
9336,48.1,1,306,21,0
9337,6.17,1,958,22,0
